,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
5308,2,2015-06-04 15:16:53,2015-06-04 15:24:47,1,1.45,-73.98599243164062,40.74115753173828,1,N,-73.99903869628906,40.72489547729492,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
5309,1,2015-06-04 15:16:54,2015-06-04 15:20:09,1,0.2,-73.97763061523438,40.7545166015625,1,N,-73.98001098632812,40.755313873291016,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75
5310,1,2015-06-04 15:16:55,2015-06-04 15:59:56,1,1.7,-73.99131011962889,40.739688873291016,1,N,-73.98014068603516,40.76089859008789,2,24.5,0.0,0.5,0.0,0.0,0.3,25.3
5311,1,2015-06-04 15:16:55,2015-06-04 15:36:46,3,1.1,-73.98283386230467,40.744728088378906,1,N,-73.97325134277344,40.75911331176758,1,12.5,0.0,0.5,3.3,0.0,0.3,16.6
5312,2,2015-06-04 15:16:56,2015-06-04 15:49:05,2,5.19,-73.98085021972656,40.78165817260742,1,N,-73.97525787353516,40.733108520507805,1,23.5,0.0,0.5,4.86,0.0,0.3,29.16
5313,1,2015-06-04 15:16:57,2015-06-04 15:28:34,1,3.6,-73.97940826416014,40.73541641235352,1,N,-74.00593566894531,40.709251403808594,1,13.5,0.0,0.5,2.85,0.0,0.3,17.15
5314,2,2015-06-04 15:16:57,2015-06-04 15:20:08,6,0.63,-73.9520492553711,40.779666900634766,1,N,-73.952392578125,40.773094177246094,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
5315,2,2015-06-04 15:16:58,2015-06-04 15:35:33,1,1.43,-73.97509765625,40.74145126342773,1,N,-73.99282836914062,40.74271774291992,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3
5316,2,2015-06-04 15:16:59,2015-06-04 15:28:47,1,1.91,-73.98963165283203,40.77288818359375,1,N,-73.99234008789062,40.7515983581543,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
5317,1,2015-06-04 15:17:01,2015-06-04 15:23:11,1,0.6,-73.98049163818358,40.782352447509766,1,N,-73.97266387939453,40.78062438964844,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
5318,1,2015-06-04 15:17:02,2015-06-04 15:34:35,1,2.2,-73.9760513305664,40.74470901489258,1,N,-74.00630950927734,40.73939514160156,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
5319,1,2015-06-04 15:17:03,2015-06-04 15:51:34,1,2.2,-73.98942565917967,40.73749542236328,1,N,-73.9709701538086,40.764190673828125,1,20.0,0.0,0.5,4.16,0.0,0.3,24.96
5320,2,2015-06-04 15:16:09,2015-06-04 15:38:07,5,2.02,-73.95362091064453,40.788082122802734,1,N,-73.95917510986328,40.76554870605469,1,14.5,0.0,0.5,1.0,0.0,0.3,16.3
5321,2,2015-06-04 15:16:09,2015-06-04 15:47:16,1,2.91,-73.99017333984375,40.75656127929688,1,N,-73.95969390869139,40.77388381958008,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
5322,1,2015-06-04 15:16:10,2015-06-04 15:48:50,1,5.6,-74.01231384277344,40.70701599121094,1,N,-73.98190307617188,40.76284790039063,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3
5323,1,2015-06-04 15:16:11,2015-06-04 15:24:02,2,1.3,-73.98703765869139,40.755706787109375,1,N,-74.00539398193358,40.750991821289055,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
5324,1,2015-06-04 15:16:11,2015-06-04 15:36:23,1,2.2,-73.95893859863281,40.77194213867188,1,N,-73.98493957519531,40.7793197631836,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
5325,1,2015-06-04 15:16:11,2015-06-04 15:23:47,2,1.2,-73.97118377685547,40.759521484375,1,N,-73.95938110351561,40.77120208740234,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
5326,1,2015-06-04 15:16:12,2015-06-04 15:30:11,1,0.8,-73.9924545288086,40.743560791015625,1,N,-73.99345397949219,40.752384185791016,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
5327,2,2015-06-04 15:16:13,2015-06-04 15:38:34,2,1.71,-73.98473358154298,40.76750183105469,1,N,-73.96556854248048,40.76359558105469,1,14.5,0.0,0.5,3.82,0.0,0.3,19.12
5328,2,2015-06-04 15:16:14,2015-06-04 15:45:28,1,3.29,-73.96224975585938,40.7733154296875,1,N,-73.99227905273438,40.737754821777344,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
5329,1,2015-06-04 15:16:15,2015-06-04 15:22:51,1,1.2,-74.00855255126953,40.733428955078125,1,N,-74.01229095458984,40.71695327758789,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
5330,2,2015-06-04 15:16:16,2015-06-04 15:26:58,1,1.29,-73.95603942871092,40.77976608276367,1,N,-73.97528076171875,40.78781509399414,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
5331,2,2015-06-04 15:16:16,2015-06-04 15:23:17,2,1.23,-73.98133087158203,40.77910614013672,1,N,-73.96764373779298,40.787818908691406,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
5332,2,2015-06-04 15:16:17,2015-06-04 15:55:51,3,10.93,-73.97666168212889,40.761280059814446,1,N,-73.86192321777344,40.76844787597656,1,37.0,0.0,0.5,10.0,5.54,0.3,53.34
5333,1,2015-06-04 15:16:18,2015-06-04 15:37:12,2,1.5,-73.96199035644531,40.77909851074219,1,N,-73.97066497802734,40.76068878173828,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
5334,1,2015-06-04 15:16:18,2015-06-04 15:38:47,2,2.2,-73.95052337646483,40.78656005859375,1,N,-73.97618103027344,40.77603530883789,1,15.0,0.0,0.5,3.15,0.0,0.3,18.95
5335,1,2015-06-04 15:16:19,2015-06-04 16:14:06,1,9.8,-73.99211883544923,40.75223922729492,1,N,-73.8724365234375,40.774532318115234,1,42.0,0.0,0.5,16.91,5.54,0.3,65.25
5336,2,2015-06-04 15:16:20,2015-06-04 15:28:05,3,2.07,-74.00328063964845,40.723529815673835,1,N,-74.00533294677734,40.745990753173835,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
5337,1,2015-06-04 15:16:20,2015-06-04 15:41:59,2,1.8,-73.9552001953125,40.772891998291016,1,N,-73.9825668334961,40.77396774291992,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
5338,2,2015-06-04 15:16:21,2015-06-04 15:26:03,1,1.24,-74.0101318359375,40.72026824951172,1,N,-74.01219940185547,40.70798110961913,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
5339,1,2015-06-04 15:16:22,2015-06-04 16:43:54,2,11.0,-73.9962387084961,40.744388580322266,1,N,-73.84346771240233,40.69191360473633,1,54.5,0.0,0.5,12.16,5.54,0.3,73.0
5340,1,2015-06-04 15:16:22,2015-06-04 15:23:54,1,1.2,-73.99217224121092,40.749061584472656,1,N,-74.00068664550781,40.75764846801758,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
5341,1,2015-06-04 15:16:23,2015-06-04 15:21:57,2,0.8,-73.95542907714845,40.76835250854492,1,N,-73.94620513916014,40.7770881652832,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
5342,2,2015-06-04 15:16:24,2015-06-04 15:29:46,1,1.73,-73.98580169677734,40.75761032104492,1,N,-74.00401306152342,40.74137115478516,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
5343,2,2015-06-04 15:16:25,2015-06-04 15:29:59,1,1.66,-73.94979858398438,40.77288436889648,1,N,-73.96733856201173,40.787891387939446,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
5344,2,2015-06-04 15:16:26,2015-06-04 15:40:19,3,2.23,-73.95870971679686,40.802391052246094,1,N,-73.96025848388672,40.77629852294922,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
5345,2,2015-06-04 15:16:26,2015-06-04 15:38:40,5,2.42,-73.98519897460938,40.74455642700195,1,N,-73.99219512939453,40.7176513671875,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96
5346,2,2015-06-04 15:16:26,2015-06-04 15:35:33,2,5.03,-73.96085357666014,40.79708099365234,1,N,-74.00231170654298,40.75259017944336,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
5347,2,2015-06-04 15:16:27,2015-06-04 15:29:37,2,1.78,-73.98619079589844,40.75832748413086,1,N,-73.99308776855469,40.743850708007805,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
5348,1,2015-06-04 15:16:28,2015-06-04 15:38:39,1,7.6,-73.94019317626953,40.84119415283203,1,N,-74.00179290771484,40.74591445922852,1,25.0,0.0,0.5,5.15,0.0,0.3,30.95
5349,2,2015-06-04 15:16:28,2015-06-04 15:48:40,1,9.65,-73.86284637451173,40.76911163330078,1,N,-73.9642105102539,40.770790100097656,1,31.0,0.0,0.5,7.47,5.54,0.3,44.81
5350,1,2015-06-04 15:16:29,2015-06-04 15:33:35,2,1.2,-73.96707916259764,40.7884521484375,1,N,-73.97750854492188,40.77415084838867,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
5351,1,2015-06-04 15:16:29,2015-06-04 15:22:44,1,1.2,-73.96656036376953,40.76729965209961,1,N,-73.95800018310547,40.78196716308594,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
5352,1,2015-06-04 15:16:30,2015-06-04 16:29:11,1,14.9,-73.97801208496092,40.76224899291992,2,N,-73.80207061767578,40.64713287353516,1,52.0,0.0,0.5,0.0,0.0,0.3,52.8
5353,2,2015-06-04 15:16:30,2015-06-04 16:22:05,1,12.09,-73.8627700805664,40.76904678344727,1,N,-73.98633575439453,40.75848388671875,1,48.5,0.0,0.5,10.97,5.54,0.3,65.81
5354,2,2015-06-04 15:16:31,2015-06-04 16:04:49,2,9.34,-73.9779281616211,40.75471115112305,1,N,-73.87324523925781,40.77431869506836,1,36.5,0.0,0.5,8.0,5.54,0.3,50.84
5355,2,2015-06-04 15:16:32,2015-06-04 15:23:55,6,0.62,-73.9994125366211,40.726600646972656,1,N,-73.9914779663086,40.72286605834961,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
5356,2,2015-06-04 15:16:32,2015-06-04 15:19:40,1,0.49,0.0,0.0,1,N,0.0,0.0,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
5357,1,2015-06-04 15:16:33,2015-06-04 15:37:20,2,2.4,-73.98590850830078,40.77727127075195,1,N,-73.9882583618164,40.76982116699219,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3
5358,2,2015-06-04 15:16:33,2015-06-04 16:04:06,1,10.94,-73.98590850830078,40.76070022583008,1,N,-73.87030029296875,40.77303314208984,1,40.5,0.0,0.5,11.71,5.54,0.3,58.55
5359,1,2015-06-04 15:16:34,2015-06-04 15:45:03,2,1.8,-74.0057373046875,40.7507438659668,1,N,-73.98139953613281,40.74715805053711,1,17.0,0.0,0.5,3.0,0.0,0.3,20.8
5360,1,2015-06-04 15:16:35,2015-06-04 15:33:16,1,1.2,-73.99664306640625,40.7634391784668,1,N,-73.9902114868164,40.75156021118164,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
5361,1,2015-06-04 15:16:36,2015-06-04 15:22:32,1,0.7,-73.98743438720702,40.74427032470703,1,N,-73.99761962890625,40.74501800537109,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
5362,1,2015-06-04 15:16:36,2015-06-04 15:41:13,1,2.1,-73.98221588134764,40.77833938598633,1,N,-73.95579528808595,40.77361297607422,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3
5363,2,2015-06-04 15:16:37,2015-06-04 15:28:46,1,0.47,-73.9867172241211,40.739593505859375,1,N,-73.98242950439453,40.74551773071289,1,8.5,0.0,0.5,0.0,0.0,0.3,9.3
5364,1,2015-06-04 15:16:37,2015-06-04 15:22:01,1,0.9,-73.96146392822266,40.774044036865234,1,N,-73.9519805908203,40.78450393676758,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
5365,1,2015-06-04 15:16:37,2015-06-04 15:46:30,1,1.3,-73.9810791015625,40.73786163330078,1,N,-73.9884033203125,40.749061584472656,1,17.5,0.0,0.5,0.0,0.0,0.3,18.3
5366,1,2015-06-04 15:16:38,2015-06-04 15:39:08,1,1.7,-73.96373748779298,40.77409362792969,1,N,-73.9846954345703,40.76955032348633,1,14.0,0.0,0.5,0.02,0.0,0.3,14.82
5367,2,2015-06-04 15:16:39,2015-06-04 15:31:25,1,1.29,-73.97730255126953,40.75928115844727,1,N,-73.98686981201173,40.75342559814453,1,10.5,0.0,0.5,2.82,0.0,0.3,14.12
5368,2,2015-06-04 15:16:40,2015-06-04 15:17:37,1,0.22,-73.96738433837889,40.79338073730469,1,N,-73.9691162109375,40.79107284545898,1,3.0,0.0,0.5,1.5,0.0,0.3,5.3
5369,2,2015-06-04 15:16:41,2015-06-04 15:28:54,2,1.37,-73.96788024902342,40.76262664794922,1,N,-73.98099517822266,40.74781036376953,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
5370,2,2015-06-04 15:16:42,2015-06-04 15:18:43,2,0.28,-74.01052856445312,40.71202087402344,1,N,-74.01136016845702,40.714859008789055,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
5371,2,2015-06-04 15:16:42,2015-06-04 15:36:49,1,2.07,-73.95607757568358,40.77886581420898,1,N,-73.9728012084961,40.75338745117188,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
5372,1,2015-06-04 15:16:43,2015-06-04 15:28:50,1,1.4,-73.9914779663086,40.74982833862305,1,N,-73.98777770996092,40.76520156860352,1,9.0,0.0,0.5,2.0,0.0,0.3,11.8
5373,1,2015-06-04 15:16:44,2015-06-04 15:31:06,1,1.2,-73.98822021484375,40.747604370117195,1,N,-74.00548553466798,40.74993896484375,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
5374,2,2015-06-04 15:16:45,2015-06-04 15:38:22,5,3.62,-73.96246337890625,40.71763610839844,1,N,-73.98435974121092,40.69095230102539,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
5375,1,2015-06-04 15:16:46,2015-06-04 15:24:57,2,0.5,-73.96395874023438,40.76794052124024,1,N,-73.95416259765625,40.7639274597168,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
5376,1,2015-06-04 15:16:47,2015-06-04 15:19:46,1,0.4,-73.98149108886719,40.7734603881836,1,N,-73.98443603515625,40.768367767333984,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8
5377,2,2015-06-04 15:16:43,2015-06-04 15:25:21,5,1.31,-73.97561645507811,40.76054382324219,1,N,-73.9873504638672,40.74456024169922,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
5378,2,2015-06-04 15:16:49,2015-06-04 15:39:31,5,3.89,-74.01701354980467,40.705711364746094,1,N,-74.00479125976561,40.756851196289055,1,17.5,1.0,0.5,4.82,0.0,0.3,24.12
5379,1,2015-06-04 15:16:49,2015-06-04 15:40:00,1,3.0,-73.97967529296875,40.771141052246094,1,N,-73.99120330810547,40.736663818359375,1,16.5,0.0,0.5,4.3,0.0,0.3,21.6
5380,1,2015-06-04 15:16:50,2015-06-04 15:28:49,2,1.2,-73.9554672241211,40.7825584411621,1,N,-73.9674072265625,40.79314804077149,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3
5381,2,2015-06-04 15:16:51,2015-06-04 15:28:57,1,1.71,-74.00718688964845,40.727588653564446,1,N,-73.99503326416014,40.74996566772461,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
5382,2,2015-06-04 15:16:52,2015-06-04 15:41:06,5,4.44,-73.9521942138672,40.76891326904297,1,N,-73.99392700195312,40.735145568847656,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
5383,1,2015-06-04 15:16:53,2015-06-04 15:24:20,1,1.2,-73.97169494628906,40.78743362426758,1,N,-73.96680450439453,40.793960571289055,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
5384,2,2015-06-04 15:16:54,2015-06-04 16:11:44,1,3.62,-73.986572265625,40.75569915771485,1,N,-73.93752288818358,40.74391555786133,1,33.0,0.0,0.5,2.0,0.0,0.3,35.8
5385,2,2015-06-04 15:16:55,2015-06-04 15:24:44,1,0.44,-73.97216033935547,40.75960159301758,1,N,-73.97760772705078,40.75503921508789,1,6.5,0.0,0.5,1.5,0.0,0.3,8.8
5386,1,2015-06-04 15:16:55,2015-06-04 15:34:11,2,2.9,-73.95115661621092,40.77436447143555,1,N,-73.97323608398438,40.743743896484375,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
5387,1,2015-06-04 15:16:56,2015-06-04 15:46:57,1,3.5,-73.92630004882812,40.76592254638672,1,N,-73.97532653808595,40.76354598999024,3,20.0,0.0,0.5,0.0,0.0,0.3,20.8
5388,2,2015-06-04 15:16:56,2015-06-04 15:25:11,2,0.82,-73.98241424560547,40.760498046875,1,N,-73.9737548828125,40.75362777709961,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
5389,2,2015-06-04 15:16:57,2015-06-04 16:20:45,2,18.7,-73.87478637695312,40.77413177490234,5,N,-73.64051818847656,40.72444152832031,1,93.0,0.0,0.5,0.0,0.0,0.3,93.8
5390,2,2015-06-04 15:16:57,2015-06-04 15:32:36,1,1.85,-73.9664764404297,40.7647590637207,1,N,-73.97232055664062,40.74420928955078,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
5391,2,2015-06-04 15:16:59,2015-06-04 15:28:56,1,1.32,-73.95482635498048,40.78373336791992,1,N,-73.96088409423827,40.769569396972656,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
5392,2,2015-06-04 15:17:00,2015-06-04 16:01:20,2,11.12,-73.86703491210938,40.76862716674805,1,N,-73.98233795166014,40.76822662353516,1,38.5,0.0,0.5,13.45,5.54,0.3,58.29
5393,1,2015-06-04 15:17:01,2015-06-04 15:35:02,1,1.0,-73.9815673828125,40.746543884277344,1,N,-73.98992156982422,40.7566795349121,1,11.5,0.0,0.5,0.0,0.0,0.3,12.3
5394,1,2015-06-04 15:17:02,2015-06-04 15:23:23,1,0.9,-73.98102569580078,40.774051666259766,1,N,-73.97429656982422,40.78401565551758,1,6.5,0.0,0.5,1.25,0.0,0.3,8.55
5395,1,2015-06-04 15:17:03,2015-06-04 15:36:44,1,6.3,-74.01532745361328,40.714401245117195,1,N,-73.97364044189453,40.750431060791016,1,19.5,0.0,0.5,2.3,0.0,0.3,22.6
5396,2,2015-06-04 15:16:33,2015-06-04 15:52:07,2,14.36,-73.78363800048828,40.64861679077149,1,N,-73.9588165283203,40.583660125732415,2,40.5,0.0,0.5,0.0,0.0,0.3,41.3
5397,1,2015-06-04 15:16:34,2015-06-04 15:47:26,1,3.7,-73.98943328857422,40.74190902709961,1,N,-73.98477935791014,40.76036071777344,1,20.5,0.0,0.5,0.0,0.0,0.3,21.3
5398,1,2015-06-04 15:16:35,2015-06-04 15:55:46,1,3.7,-74.00282287597656,40.76046752929688,1,N,-73.9588165283203,40.77777099609375,1,24.0,0.0,0.5,4.95,0.0,0.3,29.75
5399,2,2015-06-04 15:16:36,2015-06-04 15:24:44,2,0.85,-73.98619842529298,40.7572135925293,1,N,-73.98691558837889,40.745262145996094,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
5400,2,2015-06-04 15:16:36,2015-06-04 15:31:59,1,1.64,-73.97805023193358,40.7735481262207,1,N,-73.96038055419923,40.77872085571289,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
5401,1,2015-06-04 15:16:37,2015-06-04 15:47:01,2,3.2,-73.96260833740233,40.77538299560546,1,N,-73.98857116699219,40.737403869628906,1,19.5,0.0,0.5,4.06,0.0,0.3,24.36
5402,1,2015-06-04 15:16:37,2015-06-04 15:23:27,1,0.4,-73.97613525390625,40.756534576416016,1,N,-73.97196197509764,40.752960205078125,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
5403,2,2015-06-04 15:16:37,2015-06-04 15:19:06,1,0.66,-73.93051147460938,40.76131820678711,1,N,-73.93441009521484,40.75345993041992,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
5404,2,2015-06-04 15:16:38,2015-06-04 16:16:15,1,17.97,-73.79124450683594,40.64591598510742,2,N,-73.98590850830078,40.75987243652344,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01
5405,2,2015-06-04 15:16:39,2015-06-04 15:35:15,1,3.19,-73.98095703125,40.76203918457031,1,N,-73.9820785522461,40.75218963623047,1,14.0,0.0,0.5,4.44,0.0,0.3,19.24
5406,2,2015-06-04 15:16:40,2015-06-04 15:33:20,1,1.45,-73.99549102783203,40.75979995727539,1,N,-73.97721099853516,40.75857925415039,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
5407,1,2015-06-04 15:16:40,2015-06-04 15:29:07,1,1.5,-74.0080795288086,40.74851989746094,1,N,-73.99137878417967,40.73599624633789,1,9.0,0.0,0.5,1.95,0.0,0.3,11.75
5408,1,2015-06-04 15:16:41,2015-06-04 15:21:01,1,1.0,-73.95008087158203,40.77210235595703,1,N,-73.9525375366211,40.78243637084961,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
5409,2,2015-06-04 15:16:42,2015-06-04 15:27:14,1,0.72,-73.98316955566406,40.756301879882805,1,N,-73.9742431640625,40.75986099243164,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
5410,1,2015-06-04 15:16:43,2015-06-04 16:24:15,1,9.4,-73.86366271972656,40.769634246826165,1,N,-73.99163818359375,40.74960708618164,1,43.0,0.0,0.5,8.0,5.54,0.3,57.34
5411,2,2015-06-04 15:16:43,2015-06-04 15:42:05,2,2.7,-73.96868896484375,40.79147338867188,1,N,-73.98580169677734,40.75802230834961,1,16.5,0.0,0.5,2.7,0.0,0.3,20.0
5412,1,2015-06-04 15:16:44,2015-06-04 15:22:25,1,0.9,-73.95643615722656,40.76310729980469,1,Y,-73.94671630859375,40.77188491821289,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
5413,2,2015-06-04 15:16:44,2015-06-04 15:28:15,1,0.62,-73.98245239257811,40.76261901855469,1,N,-73.97396850585938,40.765018463134766,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
5414,2,2015-06-04 15:16:46,2015-06-04 15:21:30,1,0.71,-73.95366668701173,40.766902923583984,1,N,-73.96514129638672,40.771854400634766,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
5415,2,2015-06-04 15:16:47,2015-06-04 15:43:30,2,4.25,-73.997802734375,40.7410888671875,1,N,-73.97345733642578,40.790409088134766,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3
5416,1,2015-06-04 15:16:48,2015-06-04 16:23:08,1,14.1,-73.86354064941406,40.76912689208984,1,N,-74.01335906982422,40.715919494628906,1,53.0,0.0,0.5,10.76,0.0,0.3,64.56
5417,1,2015-06-04 15:16:49,2015-06-04 15:42:07,1,1.8,-73.97481536865233,40.755985260009766,1,N,-73.961669921875,40.77608871459961,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
5418,2,2015-06-04 15:16:50,2015-06-04 15:31:23,5,2.12,-74.00343322753906,40.7269287109375,1,N,-74.00672149658203,40.7513084411621,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16
5419,1,2015-06-04 15:16:50,2015-06-04 15:17:09,1,1.1,-73.98741149902342,40.736572265625,2,N,-73.98740386962889,40.73656463623047,3,52.0,0.0,0.5,0.0,0.0,0.3,52.8
5420,1,2015-06-04 15:16:51,2015-06-04 15:22:41,1,1.1,-73.9596176147461,40.774459838867195,1,N,-73.94371795654298,40.77783966064453,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
5421,1,2015-06-04 15:16:53,2015-06-04 15:34:41,1,0.6,-73.99395751953125,40.741653442382805,1,N,-73.9903564453125,40.748489379882805,1,11.0,0.0,0.5,3.5,0.0,0.3,15.3
5422,1,2015-06-04 15:16:54,2015-06-04 15:19:50,1,0.8,-73.99253845214845,40.7685546875,1,N,-73.9851837158203,40.778564453125,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
5423,2,2015-06-04 15:16:54,2015-06-04 15:22:17,1,0.33,-73.9922332763672,40.735496520996094,1,N,-73.9969253540039,40.73746109008789,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
5424,2,2015-06-04 15:16:55,2015-06-04 16:22:48,2,16.82,-73.98359680175781,40.76165390014648,2,N,-73.77632141113281,40.6455192565918,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36
5425,1,2015-06-04 15:16:56,2015-06-04 15:30:12,1,1.6,-73.95382690429686,40.766971588134766,1,N,-73.97177886962889,40.757827758789055,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
5426,2,2015-06-04 15:16:56,2015-06-04 15:23:19,6,0.7,-73.96134185791014,40.771678924560554,1,N,-73.96797943115233,40.7627182006836,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
5427,1,2015-06-04 15:16:57,2015-06-04 16:16:05,1,15.2,-74.01411437988281,40.714221954345696,1,N,-73.86532592773438,40.770702362060554,1,49.5,0.0,0.5,11.15,5.54,0.3,66.99
5428,2,2015-06-04 15:16:59,2015-06-04 15:20:08,1,0.58,-73.9879608154297,40.77933120727539,1,N,-73.97860717773438,40.77724838256836,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
5429,2,2015-06-04 15:17:00,2015-06-04 15:20:06,1,0.53,-73.95760345458984,40.80120849609375,1,N,-73.96572875976561,40.80377578735352,1,4.0,0.0,0.5,1.2,0.0,0.3,6.0
5430,1,2015-06-04 15:17:01,2015-06-04 15:38:59,1,1.0,-73.99120330810547,40.744823455810554,1,N,-73.97799682617188,40.75173568725586,1,13.5,0.0,0.5,2.85,0.0,0.3,17.15
5431,2,2015-06-04 15:17:02,2015-06-04 15:25:44,1,1.53,-73.96080780029298,40.781116485595696,1,N,-73.97229766845702,40.794921875,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
5432,1,2015-06-04 15:17:03,2015-06-04 15:48:57,1,2.2,-73.95558929443358,40.78802108764648,1,N,-73.97721099853516,40.75867462158203,1,19.5,0.0,0.5,4.06,0.0,0.3,24.36
5433,2,2015-06-04 15:16:57,2015-06-04 16:23:19,1,19.4,-73.9877700805664,40.75027847290039,2,N,-73.79045104980467,40.64394760131836,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
5434,1,2015-06-04 15:17:03,2015-06-04 15:21:11,1,0.3,-73.98136901855469,40.78070831298828,1,N,-73.97627258300781,40.78136444091797,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
5435,1,2015-06-04 15:17:03,2015-06-04 15:30:55,2,2.1,-73.9482421875,40.7745246887207,1,N,-73.96338653564453,40.75753784179688,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
5436,1,2015-06-04 15:17:04,2015-06-04 15:51:23,1,2.3,-73.9709701538086,40.755908966064446,1,N,-73.97885131835938,40.78247833251953,1,21.0,0.0,0.5,4.0,0.0,0.3,25.8
5437,2,2015-06-04 15:17:05,2015-06-04 15:28:46,5,1.42,-73.98339080810547,40.754688262939446,1,N,-73.98876953125,40.76893615722656,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
5438,2,2015-06-04 15:17:05,2015-06-04 15:21:13,1,0.71,-73.95169067382812,40.769886016845696,1,N,-73.96144866943358,40.77012634277344,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
5439,2,2015-06-04 15:17:06,2015-06-04 15:26:54,1,1.6,-74.01027679443358,40.7115592956543,1,N,-74.00675964355469,40.73120880126953,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
